layer.1 MC19 layer.2
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.280277e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.683168e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.267255e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.100284e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.872588e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.533783e+00           NA 0.000000e+00
2.000000e+00           NA 1.000000e+00
1.989583e+00           NA 0.000000e+00
1.450883e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.209451e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.157528e+00           NA 0.000000e+00
1.472270e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.569476e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.010555e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 1.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.934988e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.128700e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.230514e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.103116e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.074137e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.977479e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.114315e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.448113e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.037546e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.691980e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.728827e+00           NA 0.000000e+00
1.252068e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.142508e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.648193e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.274167e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 1.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.840944e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.593966e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.913836e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.536775e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.839400e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.048832e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA           NA
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 1.000000e+00
2.000000e+00           NA 0.000000e+00
1.726604e+01           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.013311e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.986346e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.807010e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.999978e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.012751e+00           NA 1.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 1.000000e+00
1.996762e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.952307e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.849588e+00           NA 0.000000e+00
1.573725e+00           NA 0.000000e+00
1.239779e+01           NA 1.000000e+00
1.956783e+00           NA 0.000000e+00
1.002844e+00           NA 0.000000e+00
1.027915e+00           NA 0.000000e+00
1.698274e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000049e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.942779e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.080423e+00           NA 0.000000e+00
1.419442e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.997031e+00           NA 0.000000e+00
1.087276e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.461989e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.654106e+00           NA 0.000000e+00
1.529289e+00           NA 0.000000e+00
1.050161e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.222257e+01           NA 1.000000e+00
5.397798e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.432289e+01           NA 0.000000e+00
1.778328e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
2.000000e+00           NA 0.000000e+00
1.000000e+00           NA 0.000000e+00
1.174242e+00           NA 0.000000e+00
1.362995e+01           NA 1.000000e+00
